"Вулька-Лунинецкая (ОП.)","О ","Белорусская",133452,,
"Вчерайше (ОП.)","Б ","Юго-Западная",342812,,
"Выбрановка","Б ","Львовская",378922,"Львов-44, Ходоров-20",
"Выгнанка","П 1,3","Львовская",363708,"Копычинцы-10, Стефанешты-74",
"Выгов (ОП.)","О ","Юго-Западная",348712,,
"Выгода",3,"Львовская",387505,"Стрый-47, Хрыплин-83",
"Выгода","Б 3,8Н,10Н","Одесская",405402,"Одесса-Застава I-26, Раздельная-Сортировочная-42",
"Выгода","Б ","Белорусская",138225,"Барановичи-Центральные-50, Лида-64",
"Выдерщина (ОП.)","О ","Белорусская",142019,,
"Выдрея (ОП.)","О ","Белорусская",165720,,
"Выемка (ОП.)","О ","Донецкая",495038,,
"Выжва (рзд.)","П 1,3","Львовская",354408,"Ковель-31, Заболотье-25",
"Вылазы (ОП.)","О ","Белорусская",133467,,
"Выру","О 1,3","Эстонская",85507,"Валга-60, Пиуза-35",
"Высокое (ОП.)","О ","Юго-Западная",338532,,
"Высокое-Город (ОП.)","О ","Белорусская",131713,,
"Высоко-Литовск","Б 3","Белорусская",131705,"ТП",
"Высоко-Литовск (эксп.)",,"Белорусская",131809,"ТП",
"Высокополье","Б 3","Одесская",416708,"Апостолово-24, Снигиревка-82",
"Высоцкое","Х ","Одесская",413521,"Помошная-10, Колосовка-136",
"Выстороп (ОП.)","О ","Южная",445857,,
"Выступовичи (ОП.)","П ","Юго-Западная",347710,,
"Выхма","О 3","Эстонская",88806,"Лелле-48, Вильянди-31",
"Вышгородок (ОП.)","О ","Львовская",360273,,
"Вышгородская (ОП.)","О ","Юго-Западная",320628,,
"Вэлчинец (эксп.)",,"Молдавская",395200,"ТП",
"Вэлчинец","П 1,3,4","Молдавская",394301,"Вэлчинец-3, Окница-35",
"Вягева","О ","Эстонская",84311,"Тапа-46, Тарту-67",
"Вязовое (ОП.)","О ","Юго-Западная",328916,,
"Вязынка (ОП.)","О ","Белорусская",143416,,
"Вянта","Б ","Литовская",126317,"Бугяняй-14, Мажейкяй-10",
"Вятны (ОП.)","О ","Белорусская",168324,,
"Габаклы","П 1","Туркменская",757503,"Туркменабад I-124, Газоджак-201",
"Гавиезе (ОП.)","О ","Латвийска",98668,,
"Гавриловка","П 3","Донецкая",492701,"Славянск-64, Лозовая-41",
"Гавриши","Б ","Южная",446525,"Басы-119, Люботин-42",
"Гавья","Б 1,3","Белорусская",162309,"Лида-29, Молодечно-99",
"Гагра","Б 3","Грузинская",574304,"Гантиади-30, Сенаки-206",
"Гагра-Павильон (ОП.)","О ","Грузинская",574314,,
"Гаджи Зейналабдин","П 1,3,4","Азербайджанская",546302,"Ялама-156, Баладжары-36",
"Гаджигабул(б.Кази-Магомед)","П 1,4","Азербайджанская",554202,"ТП",
"Гаджиево","П ","Азербайджанская",554310,"Гаджигабул(б.Кази-Магомед)-26, Беюк-Кясик-350",
"Гаджилу (рзд.)","О ","Азербайджанская",551830,"Османлы-Новые-130, Джульфа-219",
"Гадзинка (ОП.)","О ","Юго-Западная",345659,,
"Гадяч","П 1,3","Южная",427007,"Бахмач-Пассажирский-177, Ромодан-89",
"ГазобензиновыйЗавод (ОП.)","О ","Азербайджанская",548112,,
"Газовое (ОП.)","О ","Южная",446741,,
"Газоджак (эксп.)",,"Туркменская",758008,"ТП",
"Газоджак","П 1,5","Туркменская",757908,"Газоджак-3",
"Гаи Великие (ОП.)","О ","Львовская",360080,,
"Гай (ОП.)","О ","Белорусская",146842,,
"Гай (ОП.)","Б ","Юго-Западная",343719,,
"Гайворон","Б 1,3,5,8","Одесская",409704,"Зятковцы-62",
"Гайворон (узк.)","П ","Одесская",409719,"Рудница-77, Подгородная-111",
"Гайжюнай","Б 1,3","Литовская",124504,"ТП",
"Гайсин","Б 1,3,4","Юго-Западная",336700,"Винница-114",
"Гайсма (ОП.)","О ","Латвийска",90011,,
"Гайчур","П 3","Приднепровская",463200,"Чаплино-42, Пологи-46",
"Галаба","О 3","Узбекская",736304,"Термез-10, Амузанг-44",
"Галаба (эксп.)",,"Узбекская",736403,"ТП",
"Галагановка","Б ","Одесская",419369,"Снигиревка-12, Херсон-37",
"Галайбино (ОП.)","О ","Юго-Западная",326319,,
"Галаймор","Б 1,3,4","Туркменская",755902,"Мары-263, Серхетабат-59",
"ГалещинаГал","Б 3","Южная",447000,"Кременчуг-27, Полтава-Южная-92",
"Гали","Б 1,3,4,9","Грузинская",573109,"Гантиади-181, Сенаки-55",
"Галино (рзд.)","О ","Юго-Западная",344425,"Киев-Московский-84, Мироновка-18",
"Галиновка (ОП.)","О ","Юго-Западная",345926,,
"Галич","П 1,3","Львовская",388207,"Ходоров-48, Хрыплин-33",
"Галичины (ОП.)","О ","Львовская",357317,,
"Галка","Б 1,3,4","Южная",428809,"Прилуки-20, Нежин-45",
"Галкыныш","П ","Туркменская",757310,"Туркменабад I-58, Газоджак-267",
"Галляарал","П 3","Узбекская",727207,"Мароканд-106, Хаваст-114",
"Гамарджвеба (ОП.)","О ","Грузинская",561615,,
"Гангура (ОП.)","О ","Молдавская",399413,,
"Ганза (ОП.)",,"Грузинская",563536,,
"Гановка","Б 1,3","Южная",447104,"Кременчуг-40, Полтава-Южная-79",
"Гантиади","Б 1,2,3,9","Грузинская",574403,"Гантиади-0, Сенаки-236",
"Гантиади (эксп.)",,"Грузинская",574704,"ТП",
"Ганусино (ОП.)","О ","Юго-Западная",341639,,
"Ганцевичи(закр.с1.07.09 по § 1)","Б 3","Белорусская",139603,"Бар-55, Лунинец-65",
"Ганюшкино","Б 1,3","Казахстанская",662303,"Акжайык-248, Дины Нурпеисовой (рзд)-44",
"Гара Борк","О ","Азербайджанская",550822,"Джульфа-34, Шарур-103",
"Гаравулгуйы","П ","Туркменская",750449,"Мары-197, Туркменабад I-46",
"Гарагум","П 3","Туркменская",751403,"Дашогуз-453, Абадан-110",
"Гарадил (ОП.)","О ","Азербайджанская",546579,,
"Гаратенгир","Б ","Туркменская",754261,"Туркменбаши I-55, Мары-848",
"Гарбузовка (ОП.)","О ","Южная",433421,,
"Гарбузовка (ОП.)","О ","Южная",445876,,
"Гардабани (эксп.)",,"Грузинская",563606,"ТП",
"Гардабани","Б 1,3","Грузинская",562603,"Тбилиси-Узловая-33, Гардабани-9",
"Гаркалне","О 3","Латвийска",95509,"Иерики-51, Земитаны-19",
"Гарлява (ОП.)","О ","Литовская",123126,,
"Гармансагат","Б ","Туркменская",751920,"Туркменбаши I-708, Мары-195",
"Гарнишевка (ОП.)","О ","Юго-Западная",330117,,
"Гароза","О ","Латвийска",92515,"Елгава-14, Крустпилс-124",
"Гарупе (ОП.)","О ","Латвийска",96130,,
"Гарциемс (ОП.)","О ","Латвийска",96145,,
"Гарыбата","Б 1,3","Туркменская",751507,"Туркменбаши I-878, Мары-25",
"Гасымов МагомедИса Оглы","О ","Азербайджанская",551444,"Османлы-Новые-249, Джульфа-152",
"Гаути (ОП.)","О ","Белорусская",163212,,
"Гауя (ОП.)","О ","Латвийска",96111,,
"Гачиани (эксп.)",,"Грузинская",562821,"Тбилиси-Узловая-15, Гардабани-27",
"Гачиани","О 3","Грузинская",562800,"Тбилиси-Узловая-15, Гардабани-27",
"Гвандра (ОП.)","О ","Грузинская",574028,,
"Гвоздец","Б ","Львовская",388902,"Стефанешты-48, Коломыя-25",
"Гейковка","Б 3","Приднепровская",467907,"Моисеевка-12, Долинская-34",
"Гейлярчель",1,"Азербайджанская",554402,"Акстафа-315, Гаджигабул(б.Кази-Магомед)-62",
"Гейшабан",3,"Азербайджанская",553801,"Османлы-Новые-148, Акстафа-35",
"Гекдепе","П 1,2,3,4,9","Туркменская",753201,"Туркменбаши I-515, Мары-388",
"Гексюйри","Б ","Туркменская",751615,"Туркменбаши I-800, Мары-103",
"Гелати","О ","Грузинская",575406,"Самтредиа-48, Тбилиси-Узловая-236",
"Геническ","Б 3","Приднепровская",475509,"Джанкой-76, Федоровка-129",
